,DataSource,VillaName,URL,Area,Currency,PriceValue,Features
528,Traveloka,The Radian Villa,www.traveloka.com/en-en/hotel/indonesia/the-radian-villa-3000010004326,Canggu,USD,44.38,"['Bicycle rental', 'Car rental', 'Beach towel', 'Airport transfer', 'Pool sun loungers']"
529,Traveloka,Villa Ava,www.traveloka.com/en-en/hotel/indonesia/villa-ava-3000010004530,Seminyak,USD,248.31,"['Beach umbrella', 'Pool sun loungers']"
530,Traveloka,Sari Bamboo Villas,www.traveloka.com/en-en/hotel/indonesia/sari-bamboo-villas-3000010004845,Ubud,USD,118.08,"['Bicycle storage', 'Babysitting', 'Car rental', 'Airport transfer']"
531,Traveloka,Lameli Villas,www.traveloka.com/en-en/hotel/indonesia/lameli-villas-3000010009813,Ubud,USD,54.17,"['Bicycle rental', 'Car rental', 'Airport transfer']"
532,Traveloka,Regali Villas ,www.traveloka.com/en-en/hotel/indonesia/regali-villas--3000010010058,Canggu,USD,99.2,"['Surfing', 'Limo or town car service', 'Car rental', 'Massage', 'Spa']"
533,Traveloka,Bintang Beach Villas,www.traveloka.com/en-en/hotel/indonesia/bintang-beach-villas-3000010019751,Others,USD,38.21,"['Snorkeling', 'Sailing', 'Fishing', 'Canoeing', 'Diving', 'Pool or Snooker']"
534,Traveloka,D'Licks Villa Lembongan,www.traveloka.com/en-en/hotel/indonesia/dlicks-villa-lembongan-3000010021976,Lembongan,USD,16.55,['N/A']
535,Traveloka,Villa Sekembang Ubud,www.traveloka.com/en-en/hotel/indonesia/villa-sekembang-ubud-3000010029543,Ubud,USD,66.98,"['Water sport', 'Cycling', 'Bicycle rental', 'Car rental', 'Express check-out']"
536,Traveloka,Villa Coco Seminyak,www.traveloka.com/en-en/hotel/indonesia/villa-coco-seminyak-3000010035539,Seminyak,USD,168.88,['Kitchenette']
537,Traveloka,The Barari Villas,www.traveloka.com/en-en/hotel/indonesia/the-barari-villas-3000010043348,Others,USD,24.12,"['Braille or raised signage', 'Show cooking restaurant', 'Winery', 'Clothes dryer', 'Poolside bar', 'Bar']"
538,Traveloka,The Sandat Bungalow,www.traveloka.com/en-en/hotel/indonesia/the-sandat-bungalow-3000020004759,Others,USD,19.76,"['Snorkeling', 'Diving', 'Beach sun loungers', 'Beach umbrella', 'Pool sun loungers', 'Bar']"
539,Traveloka,Villa Istana Putih by Nakula,www.traveloka.com/en-en/hotel/indonesia/villa-istana-putih-by-nakula-3000020005068,Canggu,USD,422.87,"['Car rental', 'Massage', 'Kitchenette', 'Airport transfer']"
540,Traveloka,Villa Eight,www.traveloka.com/en-en/hotel/indonesia/villa-eight-3000020006718,Seminyak,USD,277.53,"['Sun loungers', 'Bicycle rental', 'Beach towel', 'Massage', 'Kitchenette', 'Airport transfer']"
541,Traveloka,Thantha Ubud Villa,www.traveloka.com/en-en/hotel/indonesia/thantha-ubud-villa-3000020008461,Ubud,USD,42.21,['N/A']
542,Traveloka,Villa Tegaltis Ubud,www.traveloka.com/en-en/hotel/indonesia/villa-tegaltis-ubud-3000020008583,Ubud,USD,35.14,"['Shopping center shuttle', 'Bicycle rental', 'Beach sun loungers', 'Beach umbrella', 'Pool sun loungers', 'Express check-out']"
543,Traveloka,Puri Karang Besakih,www.traveloka.com/en-en/hotel/indonesia/puri-karang-besakih-3000020012561,Others,USD,44.06,"['Parasol', 'Sun loungers']"
544,Traveloka,Green Bowl Beach Villas,www.traveloka.com/en-en/hotel/indonesia/green-bowl-beach-villas-3000020012847,Uluwatu,USD,46.21,"['Surfing', 'Snorkeling', 'Cycling', 'Pool or Snooker', 'Hot tub', 'Massage']"
545,Traveloka,The Villas Umalas,www.traveloka.com/en-en/hotel/indonesia/the-villas-umalas-3000020012909,Others,USD,114.63,['Kitchenette']
546,Traveloka,Puri Karang Besakih,www.traveloka.com/en-en/hotel/indonesia/puri-karang-besakih-3000020012561,Others,USD,44.06,"['Parasol', 'Sun loungers']"
547,Traveloka,Green Bowl Beach Villas,www.traveloka.com/en-en/hotel/indonesia/green-bowl-beach-villas-3000020012847,Uluwatu,USD,46.21,"['Surfing', 'Snorkeling', 'Cycling', 'Pool or Snooker', 'Hot tub', 'Massage']"
548,Traveloka,The Villas Umalas,www.traveloka.com/en-en/hotel/indonesia/the-villas-umalas-3000020012909,Others,USD,114.63,['Kitchenette']
549,Traveloka,Bataran Garden Cottage,www.traveloka.com/en-en/hotel/indonesia/bataran-garden-cottage-3000020013680,Others,USD,59.28,"['Surfing', 'Snorkeling', 'Diving', 'Clothes dryer']"
550,Traveloka,The Canda Villa Lembongan,www.traveloka.com/en-en/hotel/indonesia/the-canda-villa-lembongan-3000020016729,Lembongan,USD,23.0,"['Snorkeling', 'Diving', 'Outdoor facilities', 'Massage']"
551,Traveloka,D'Sawah Villa Tanah Lot ,www.traveloka.com/en-en/hotel/indonesia/dsawah-villa-tanah-lot--3000020017149,Others,USD,39.75,"['Bar', 'Bicycle rental', 'Car rental', 'Bar']"
552,Traveloka,Villa Raka,www.traveloka.com/en-en/hotel/indonesia/villa-raka-3000020017554,Legian,USD,86.01,['Kitchenette']
553,Traveloka,Ocean Terrace Suite & Spa Luxury Penida,www.traveloka.com/en-en/hotel/indonesia/ocean-terrace-suite--spa-luxury-penida-3000020019375,Others,USD,134.07,"['Recreation room', 'Fishing', 'Cycling', 'Diving', 'Express check-out', 'Bar']"
554,Traveloka,Ocean View Villa Uluwatu,www.traveloka.com/en-en/hotel/indonesia/ocean-view-villa-uluwatu-3000020021843,Uluwatu,USD,91.31,['N/A']
555,Traveloka,Papa Sun Villas,www.traveloka.com/en-en/hotel/indonesia/papa-sun-villas-9000000122524,Others,USD,59.84,['N/A']
556,Traveloka,Dukuh Sebatu Villa ,www.traveloka.com/en-en/hotel/indonesia/dukuh-sebatu-villa--9000000167589,Others,USD,32.35,['N/A']
557,Traveloka,Mardika Private Villa,www.traveloka.com/en-en/hotel/indonesia/mardika-private-villa-9000000297516,Ubud,USD,65.43,['N/A']
558,Traveloka,Agasta Villa,www.traveloka.com/en-en/hotel/indonesia/agasta-villa-9000000325180,Others,USD,28.89,['N/A']
559,Traveloka,Villa Pantai Karang ,www.traveloka.com/en-en/hotel/indonesia/villa-pantai-karang--9000000458925,Sanur,USD,204.07,['N/A']
560,Traveloka,Villa DeDayuh Seminyak,www.traveloka.com/en-en/hotel/indonesia/villa-dedayuh-seminyak-9000000495232,Seminyak,USD,227.86,['N/A']
561,Traveloka,Lanussa Hill Villa,www.traveloka.com/en-en/hotel/indonesia/lanussa-hill-villa-9000000501834,Lembongan,USD,24.21,['N/A']
562,Traveloka,The Christina Estate,www.traveloka.com/en-en/hotel/indonesia/the-christina-estate-9000000552305,Seminyak,USD,1099.78,['N/A']
563,Traveloka,Umma Bali Menjangan,www.traveloka.com/en-en/hotel/indonesia/umma-bali-menjangan-9000000632332,Others,USD,42.7,['N/A']
564,Traveloka,OLA at The View Villa at Uluwatu,www.traveloka.com/en-en/hotel/indonesia/ola-at-the-view-villa-at-uluwatu-9000000640879,Uluwatu,USD,75.85,['N/A']
565,Traveloka,Kusuma Villa Seminyak,www.traveloka.com/en-en/hotel/indonesia/kusuma-villa-seminyak-9000000736115,Seminyak,USD,115.49,['N/A']
566,Traveloka,Aqilah Villa Bali By U Stay,www.traveloka.com/en-en/hotel/indonesia/aqilah-villa-bali-by-u-stay-9000001202111,Legian,USD,139.98,['Kitchenette']
567,Traveloka,Puri Gading Villa Jimbaran by The Lavana (5 Bedroom Villa),www.traveloka.com/en-en/hotel/indonesia/puri-gading-villa-jimbaran-by-the-lavana-5-bedroom-villa-9000001204126,Jimbaran,USD,140.8,['N/A']
568,Traveloka,Stanagiri Villas Ubud,www.traveloka.com/en-en/hotel/indonesia/stanagiri-villas-ubud-9000001204830,Others,USD,74.8,"['Outdoor facilities', 'Beach towel', 'Massage', 'Kitchenette', 'Airport transfer', 'Pool sun loungers']"
569,Traveloka,The Asraya Villa Sanur Managed by LEAD Luxury,www.traveloka.com/en-en/hotel/indonesia/the-asraya-villa-sanur-managed-by-lead-luxury-9000001207107,Sanur,USD,355.9,['Kitchenette']
570,Traveloka,Bali Cliff Glamping,www.traveloka.com/en-en/hotel/indonesia/bali-cliff-glamping-9000001261711,Others,USD,73.47,"['Romantic proposal packages', 'Beach towel', 'Beach umbrella', 'Picnic area', 'Spa', 'Bar']"
571,Traveloka,Domisili Villas Canggu Bali by Fays Hospitality,www.traveloka.com/en-en/hotel/indonesia/domisili-villas-canggu-bali-by-fays-hospitality-9000001285827,Canggu,USD,161.08,"['Massage', 'Kitchenette', 'Fitness center', 'Spa']"
572,Traveloka,Villa Legko,www.traveloka.com/en-en/hotel/indonesia/villa-legko-9000001297441,Uluwatu,USD,1026.27,"['Kitchenette', 'Picnic area']"
573,Traveloka,Sealuna Villas,www.traveloka.com/en-en/hotel/indonesia/sealuna-villas-9000001312325,Others,USD,120.57,['N/A']
574,Traveloka,Villa Umadahayu,www.traveloka.com/en-en/hotel/indonesia/villa-umadahayu-9000002242287,Sanur,USD,436.87,['N/A']
575,Traveloka,Omekali Canggu by Nakula,www.traveloka.com/en-en/hotel/indonesia/omekali-canggu-by-nakula-9000002374602,Canggu,USD,569.82,['Kitchenette']
576,Traveloka,Alex Villas Complex N2,www.traveloka.com/en-en/hotel/indonesia/alex-villas-complex-n2-9000002376408,Canggu,USD,129.8,['Kitchenette']
577,Traveloka,Angseri Villas,www.traveloka.com/en-en/hotel/indonesia/angseri-villas-9000002448636,Others,USD,66.53,['N/A']
578,Traveloka,Munno Villa,www.traveloka.com/en-en/hotel/indonesia/munno-villa-9000002456236,Canggu,USD,343.96,"['Beach shuttle', 'Sun loungers', 'Kitchenette', 'Airport transfer', 'Pool sun loungers']"
579,Traveloka,Asri Sari Villa Ubud,www.traveloka.com/en-en/hotel/indonesia/asri-sari-villa-ubud-9000002763533,Ubud,USD,25.75,"['Fishing', 'Diving', 'Hot tub', 'Massage', 'Express check-out', 'Spa']"
580,Traveloka,Nakuh Studio Villa,www.traveloka.com/en-en/hotel/indonesia/nakuh-studio-villa-9000003233169,Uluwatu,USD,97.88,['N/A']
581,Traveloka,Octo Villa 8  by Hombali,www.traveloka.com/en-en/hotel/indonesia/octo-villa-8--by-hombali-9000003253578,Canggu,USD,30.58,"['Clothes dryer', 'Sun loungers', 'Kitchenette', 'Pool sun loungers']"
582,Traveloka,Villa Singgahan Jimbaran,www.traveloka.com/en-en/hotel/indonesia/villa-singgahan-jimbaran-9000003269024,Nusa Dua,USD,77.73,"['Hot tub', 'Car rental', 'Kitchenette', 'Rooftop terrace']"
583,Traveloka,Sunny Home Villa,www.traveloka.com/en-en/hotel/indonesia/sunny-home-villa-9000003269277,Canggu,USD,130.89,['Pool sun loungers']
584,Traveloka,Sunny Village Batu Bolong,www.traveloka.com/en-en/hotel/indonesia/sunny-village-batu-bolong-9000003269304,Canggu,USD,194.55,['N/A']
585,Traveloka,Wana Karsa The Villas Ubud,www.traveloka.com/en-en/hotel/indonesia/wana-karsa-the-villas-ubud-9000003280799,Ubud,USD,93.52,['N/A']
586,Traveloka,Omekali Canggu by Nakula,www.traveloka.com/en-en/hotel/indonesia/omekali-canggu-by-nakula-9000002374602,Canggu,USD,569.82,['Kitchenette']
587,Traveloka,Famvida Villa Ubud,www.traveloka.com/en-en/hotel/indonesia/famvida-villa-ubud-9000002456161,Ubud,USD,30.41,"['Bicycle storage', 'Clothes dryer', 'Car rental', 'Massage', 'Express check-out']"
588,Traveloka,Ambary Ubud,www.traveloka.com/en-en/hotel/indonesia/ambary-ubud-9000002456333,Ubud,USD,54.61,"['Kitchenette', 'Express check-out']"
589,Traveloka,Sandz House,www.traveloka.com/en-en/hotel/indonesia/sandz-house-9000002762230,Others,USD,24.9,['N/A']
590,Traveloka,Luna Ola Villa Berawa,www.traveloka.com/en-en/hotel/indonesia/luna-ola-villa-berawa-9000002762979,Canggu,USD,194.23,"['Babysitting', 'Business facilities']"
591,Traveloka,Villa Lumi Bali,www.traveloka.com/en-en/hotel/indonesia/villa-lumi-bali-9000003269326,Uluwatu,USD,159.23,"['Beach umbrella', 'Pool sun loungers']"
592,Traveloka,Sari Dana Villas,www.traveloka.com/en-en/hotel/indonesia/sari-dana-villas-9000003280598,Denpasar,USD,106.93,['N/A']
593,Traveloka,Wana Karsa The Villas Ubud,www.traveloka.com/en-en/hotel/indonesia/wana-karsa-the-villas-ubud-9000003280799,Ubud,USD,93.52,['N/A']
594,Traveloka,Kanchana Cottages,www.traveloka.com/en-en/hotel/indonesia/kanchana-cottages-9000003282036,Uluwatu,USD,57.92,['N/A']
595,Traveloka,Villa Emilia Seminyak by Nagisa Bali,www.traveloka.com/en-en/hotel/indonesia/villa-emilia-seminyak-by-nagisa-bali-9000003299058,Others,USD,86.52,['Kitchenette']
596,Traveloka,La Boutique Lux's Villas Seminyak,www.traveloka.com/en-en/hotel/indonesia/la-boutique-luxs-villas-seminyak-9000003299874,Seminyak,USD,234.75,"['Kitchenette', 'Bar']"
597,Traveloka,The Secret Jungle Villas Seminyak,www.traveloka.com/en-en/hotel/indonesia/the-secret-jungle-villas-seminyak-9000003304552,Seminyak,USD,133.25,['Kitchenette']
598,Traveloka,Alam Mountain,www.traveloka.com/en-en/hotel/indonesia/alam-mountain-9000003310207,Others,USD,299.9,['N/A']
599,Traveloka,Casa De Gracia Sanur Beach by Nagisa Bali,www.traveloka.com/en-en/hotel/indonesia/casa-de-gracia-sanur-beach-by-nagisa-bali-9000003312825,Sanur,USD,238.42,['Kitchenette']
600,Traveloka,Alex Villas Complex N4,www.traveloka.com/en-en/hotel/indonesia/alex-villas-complex-n4-9000003314501,Canggu,USD,84.72,"['Hot tub', 'Sun loungers', 'Kitchenette', 'Rooftop terrace']"
601,Traveloka,Sunset Shade Villa,www.traveloka.com/en-en/hotel/indonesia/sunset-shade-villa-9000003315639,Others,USD,40.85,['Massage']
602,Traveloka,Putu Soemantri Four Persons Villas,www.traveloka.com/en-en/hotel/indonesia/putu-soemantri-four-persons-villas-9000003315754,Others,USD,74.6,"['Kitchenette', 'Airport transfer']"
603,Traveloka,Villa Sukra,www.traveloka.com/en-en/hotel/indonesia/villa-sukra-9000003340755,Ubud,USD,41.15,['Kitchenette']
604,Traveloka,Samuh Camp Kintamani,www.traveloka.com/en-en/hotel/indonesia/samuh-camp-kintamani-9000003343031,Others,USD,35.79,['N/A']
605,Traveloka,The Menuai Bali Villas,www.traveloka.com/en-en/hotel/indonesia/the-menuai-bali-villas-9000003353793,Canggu,USD,172.26,"['Massage', 'Kitchenette']"
606,Traveloka,Alex Villas Complex N5,www.traveloka.com/en-en/hotel/indonesia/alex-villas-complex-n5-9000005505833,Canggu,USD,104.39,['N/A']
607,Traveloka,Double U Camp and Villa,www.traveloka.com/en-en/hotel/indonesia/double-u-camp-and-villa-9000005508115,Others,USD,41.35,['Kitchenette']
608,Traveloka,E Sanctuary Resort Ubud,www.traveloka.com/en-en/hotel/indonesia/e-sanctuary-resort-ubud-9000005576244,Others,USD,192.74,"['Kitchenette', 'Airport transfer', 'Beach umbrella', 'Pool sun loungers', 'Express check-out', 'Bar']"
609,Traveloka,Rumah Tengah Sawah,www.traveloka.com/en-en/hotel/indonesia/rumah-tengah-sawah-9000005582901,Others,USD,91.23,['Pool cabanas']
610,Traveloka,Villa Coco,www.traveloka.com/en-en/hotel/indonesia/villa-coco-97600,Seminyak,USD,67.28,"['Car rental', 'Kitchenette', 'Poolside bar', 'Bar']"
611,Traveloka,Bali Nyuh Gading Villa,www.traveloka.com/en-en/hotel/indonesia/bali-nyuh-gading-villa-97617,Seminyak,USD,109.02,"['Bicycle rental', 'Car rental', 'Massage', 'Airport transfer', 'Spa']"
612,Traveloka,Space Villas Bali,www.traveloka.com/en-en/hotel/indonesia/space-villas-bali-97637,Seminyak,USD,285.1,['N/A']
613,Traveloka,Bhavana Private Villa,www.traveloka.com/en-en/hotel/indonesia/bhavana-private-villa-97643,Seminyak,USD,108.63,"['Massage', 'Kitchenette', 'Spa']"
614,Traveloka,The Rishi ,www.traveloka.com/en-en/hotel/indonesia/the-rishi--108475,Umalas,USD,60.09,['Car rental']
615,Traveloka,Amor Bali Villa Spa & Resort,www.traveloka.com/en-en/hotel/indonesia/amor-bali-villa-spa--resort-175179,Seminyak,USD,77.63,"['Bicycle rental', 'Car rental', 'Massage', 'Express check-out']"
616,Traveloka,Nunia Boutique Private Villa,www.traveloka.com/en-en/hotel/indonesia/nunia-boutique-private-villa-223153,Seminyak,USD,145.42,['Massage']
617,Traveloka,The Khayangan Dreams Villa Umalas,www.traveloka.com/en-en/hotel/indonesia/the-khayangan-dreams-villa-umalas-223236,Umalas,USD,101.71,"['Bicycle storage', 'Bicycle rental', 'Car rental', 'Massage', 'Kitchenette', 'Spa']"
618,Traveloka,Artemis Villa and Hotel,www.traveloka.com/en-en/hotel/indonesia/artemis-villa-and-hotel-225725,Seminyak,USD,55.76,"['Beach towel', 'Massage', 'Billiard', 'Pool sun loungers', 'Spa', 'Bar']"
619,Traveloka,Pradha Villas,www.traveloka.com/en-en/hotel/indonesia/pradha-villas-237697,Seminyak,USD,167.12,"['Bicycle rental', 'Car rental', 'Massage', 'Spa']"
620,Traveloka,Aria Exclusive Villa & Spa,www.traveloka.com/en-en/hotel/indonesia/aria-exclusive-villa--spa-241075,Seminyak,USD,183.5,"['Bicycle rental', 'Car rental', 'Massage', 'Kitchenette', 'Bar']"
621,Traveloka,The Nakula Villas,www.traveloka.com/en-en/hotel/indonesia/the-nakula-villas-256956,Legian,USD,235.99,"['Babysitting', 'Bicycle rental', 'Car rental', 'Massage', 'Spa']"
622,Traveloka,Alam Puri Art Museum Villa,www.traveloka.com/en-en/hotel/indonesia/alam-puri-art-museum-villa-258601,Denpasar,USD,73.98,"['Babysitting', 'Bicycle rental', 'Car rental', 'Massage', 'Poolside bar', 'Airport transfer']"
623,Traveloka,Villa Puri Royan Jimbaran,www.traveloka.com/en-en/hotel/indonesia/villa-puri-royan-jimbaran-262622,Jimbaran,USD,20.75,"['Limo or town car service', 'Car rental']"
624,Traveloka,Kei Villas,www.traveloka.com/en-en/hotel/indonesia/kei-villas-263393,Seminyak,USD,224.16,"['Bicycle rental', 'Car rental', 'Airport transfer']"
625,Traveloka,Maca Villas & Spa,www.traveloka.com/en-en/hotel/indonesia/maca-villas--spa-264248,Seminyak,USD,182.25,"['Babysitting', 'Massage', 'Spa', 'Bar']"
