,VillaName,Features,Rating,Total_Review,Rating_Info,Location,URL,Currency,PriceValue,Area
442,Kubu Selat Villa,"['Car rental', 'Beach towel']",7.0,6.0,Good,"Gianyar Kota, Gianyar",www.traveloka.com/en-en/hotel/indonesia/kubu-selat-villa-9000000962365,USD,11.43,Others
443,Alam Wayang Ubud,"['Winery', 'Outdoor facilities', 'Massage', 'Business facilities', 'Express check-out', 'Bar']",9.0,14.0,Impressive,"Sayan, Ubud",www.traveloka.com/en-en/hotel/indonesia/alam-wayang-ubud-9000000967294,USD,93.86,Ubud
444,Turtle Villa Bali,['N/A'],8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/turtle-villa-bali-9000000974427,USD,35.72,Canggu
445,Las Lunas Villas Canggu,['N/A'],8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/las-lunas-villas-canggu-9000000974849,USD,199.25,Canggu
446,Puri Keraton Seminyak Villa,"['Car rental', 'Kitchenette', 'Express check-out']",8.7,9.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/puri-keraton-seminyak-villa-9000000987070,USD,171.27,Seminyak
447,Villa Daun 3 Canggu by Premier Hospitality Asia,"['Car rental', 'Massage', 'Kitchenette']",8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/villa-daun-3-canggu-by-premier-hospitality-asia-9000001060987,USD,204.81,Canggu
448,Baliem Villa,"['Car rental', 'Billiard', 'Rooftop terrace']",8.8,35.0,Impressive,"Jimbaran, Kuta Selatan",www.traveloka.com/en-en/hotel/indonesia/baliem-villa-9000001072099,USD,150.36,Jimbaran
449,Airship Bali by Alex Villas,"['Kitchenette', 'Airport transfer']",8.8,35.0,Impressive,"Pecatu, Uluwatu",www.traveloka.com/en-en/hotel/indonesia/airship-bali-by-alex-villas-9000001086082,USD,228.29,Uluwatu
450,Villa Louis Legian by Nagisa Bali,['N/A'],8.8,35.0,Impressive,"Legian, Kuta",www.traveloka.com/en-en/hotel/indonesia/villa-louis-legian-by-nagisa-bali-9000001088124,USD,378.08,Legian
451,Uluwatu Sunset Hills,"['Beach umbrella', 'Pool sun loungers']",8.8,35.0,Impressive,"Pecatu, Uluwatu",www.traveloka.com/en-en/hotel/indonesia/uluwatu-sunset-hills-9000001112414,USD,215.97,Uluwatu
452,Casa Batu belig ,['N/A'],8.8,35.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/casa-batu-belig--9000001132456,USD,75.07,Seminyak
453,Agaru Villa Uluwatu by The Lavana,['N/A'],8.8,35.0,Impressive,"Pecatu, Uluwatu",www.traveloka.com/en-en/hotel/indonesia/agaru-villa-uluwatu-by-the-lavana-9000001204133,USD,40.27,Uluwatu
454,Villa Umadahayu,['N/A'],8.8,35.0,Impressive,"Sanur, Bali",www.traveloka.com/en-en/hotel/indonesia/villa-umadahayu-9000002242287,USD,436.87,Sanur
455,Angseri Villas,['N/A'],8.8,35.0,Impressive,"Baturiti, Tabanan",www.traveloka.com/en-en/hotel/indonesia/angseri-villas-9000002448636,USD,66.53,Others
456,ME Villa Pererenan,['N/A'],8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/me-villa-pererenan-9000002762216,USD,59.25,Canggu
457,Sin Nombre Bali,"['Romantic proposal packages', 'Billiard', 'Rooftop terrace', 'Sauna', 'Spa']",8.8,35.0,Impressive,"Umalas, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/sin-nombre-bali-9000003280674,USD,167.21,Umalas
458,The Ambengan Villas Ubud by Pramana Villas,"['Hot tub', 'Massage', 'Pool sun loungers', 'Express check-out']",8.8,35.0,Impressive,"Sayan, Ubud",www.traveloka.com/en-en/hotel/indonesia/the-ambengan-villas-ubud-by-pramana-villas-9000003310010,USD,115.58,Ubud
459,Poco Poco Villas by Aayan,"['Poolside bar', 'Spa']",8.8,35.0,Impressive,"Nusa Dua Beach, Nusa Dua",www.traveloka.com/en-en/hotel/indonesia/poco-poco-villas-by-aayan-9000003340432,USD,143.43,Nusa Dua
460,The Ambengan Villas Ubud by Pramana Villas,"['Hot tub', 'Massage', 'Pool sun loungers', 'Express check-out']",8.8,35.0,Impressive,"Sayan, Ubud",www.traveloka.com/en-en/hotel/indonesia/the-ambengan-villas-ubud-by-pramana-villas-9000003310010,USD,115.58,Ubud
461,Gynandha Ubud Cottage,['N/A'],8.8,35.0,Impressive,"Ubud, Gianyar",www.traveloka.com/en-en/hotel/indonesia/gynandha-ubud-cottage-9000003310185,USD,141.23,Ubud
462,Poco Poco Villas by Aayan,"['Poolside bar', 'Spa']",8.8,35.0,Impressive,"Nusa Dua Beach, Nusa Dua",www.traveloka.com/en-en/hotel/indonesia/poco-poco-villas-by-aayan-9000003340432,USD,143.43,Nusa Dua
463,Villa Hening Boutique Hotel and Spa,"['Massage', 'Bar']",8.6,15.0,Impressive,"Jimbaran, Kuta Selatan",www.traveloka.com/en-en/hotel/indonesia/villa-hening-boutique-hotel-and-spa-98031,USD,527.74,Jimbaran
464,Maya Sayang Pool Villa & Spa,"['Bar', 'Bicycle rental', 'Car rental', 'Massage', 'Spa', 'Bar']",8.9,6.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/maya-sayang-pool-villa--spa-108863,USD,211.95,Seminyak
465,The Seiryu Boutique Villas,"['Surfing', 'Car rental', 'Massage', 'Kitchenette', 'Airport transfer', 'Spa']",8.8,146.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/the-seiryu-boutique-villas-149053,USD,212.51,Seminyak
466,Villa Nirvana Bali,"['Table tennis', 'Babysitting', 'Bicycle rental', 'Car rental', 'Massage']",8.8,35.0,Impressive,"Sayan, Ubud",www.traveloka.com/en-en/hotel/indonesia/villa-nirvana-bali-271763,USD,157.77,Ubud
467,Anugerah Villas Ocean View,"['Bicycle rental', 'Car rental']",8.5,60.0,Impressive,"Amed, Karangasem",www.traveloka.com/en-en/hotel/indonesia/anugerah-villas-ocean-view-289559,USD,17.73,Others
468,The One Boutique Villa,"['Babysitting', 'Bicycle rental', 'Car rental', 'Kitchenette', 'Airport transfer', 'Express check-out']",8.8,35.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/the-one-boutique-villa-295164,USD,236.53,Seminyak
469,Villa Seriska Dua Sanur ,"['Aerobics', 'Show cooking restaurant', 'Recreation room', 'Pool or Snooker', 'Massage', 'Express check-out']",8.8,35.0,Impressive,"South Denpasar, Denpasar",www.traveloka.com/en-en/hotel/indonesia/villa-seriska-dua-sanur--336019,USD,519.97,Denpasar
470,bvilla+spa,"['Car rental', 'Massage', 'Kitchenette', 'Spa']",8.2,12.0,Convenient,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/bvillaspa-35641300000,USD,176.72,Seminyak
471,Mango Tree Villas,"['Toys', 'Library']",8.8,35.0,Impressive,"Jimbaran, Kuta Selatan",www.traveloka.com/en-en/hotel/indonesia/mango-tree-villas-1000000466876,USD,164.35,Jimbaran
472,Agata Villas,"['Outdoor facilities', 'Massage', 'Kitchenette', 'Airport transfer', 'Pool sun loungers', 'Spa']",7.4,7.0,Convenient,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/agata-villas-1000000468495,USD,203.93,Seminyak
473,Atres Villa,"['Outdoor facilities', 'Massage']",8.8,35.0,Impressive,"Munduk, Buleleng",www.traveloka.com/en-en/hotel/indonesia/atres-villa-1000000489558,USD,44.51,Others
474,Villa Beji Indah,"['Poolside bar', 'Airport transfer', 'Library', 'Picnic area', 'Spa', 'Bar']",8.8,35.0,Impressive,"Monkey Forest, Ubud",www.traveloka.com/en-en/hotel/indonesia/villa-beji-indah-1000000505230,USD,128.94,Ubud
475,The Kumpi Villas,['Car rental'],8.5,8.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/the-kumpi-villas-1000000509233,USD,263.95,Seminyak
476,Villa Casis by Nagisa Bali,"['Fishing', 'Canoeing', 'Diving', 'Kitchenette', 'Rooftop terrace', 'Express check-out']",8.8,35.0,Impressive,"Sanur, Bali",www.traveloka.com/en-en/hotel/indonesia/villa-casis-by-nagisa-bali-1000000549184,USD,538.0,Sanur
477,Samana Villas,['Pool sun loungers'],8.8,16.0,Impressive,"Legian, Kuta",www.traveloka.com/en-en/hotel/indonesia/samana-villas-1000000570179,USD,173.27,Legian
478,Taman Amertha Villas,"['Beach umbrella', 'Pool sun loungers', 'Spa']",9.0,20.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/taman-amertha-villas-1000000595072,USD,115.62,Seminyak
479,Masia Villa Ubud,"['Cycling', 'Bicycle rental', 'Massage', 'Spa']",8.8,35.0,Impressive,"Ubud, Gianyar",www.traveloka.com/en-en/hotel/indonesia/masia-villa-ubud-1000000676558,USD,73.23,Ubud
480,Komea Villa ,"['Hot tub', 'Bicycle rental', 'Massage', 'Kitchenette', 'Airport transfer', 'Spa']",9.3,6.0,Superb,"Umalas, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/komea-villa--2000000153986,USD,166.41,Umalas
481,Kayu Suar Bali Luxury Villas and Spa,"['Sun loungers', 'Bicycle rental', 'Massage', 'Kitchenette', 'Spa']",8.5,53.0,Impressive,"South Denpasar, Denpasar",www.traveloka.com/en-en/hotel/indonesia/kayu-suar-bali-luxury-villas-and-spa-3000010002861,USD,83.85,Denpasar
482,The Radian Villa,"['Bicycle rental', 'Car rental', 'Beach towel', 'Airport transfer', 'Pool sun loungers']",8.8,22.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/the-radian-villa-3000010004326,USD,44.38,Canggu
483,Villa Ava,"['Beach umbrella', 'Pool sun loungers']",8.8,35.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/villa-ava-3000010004530,USD,248.31,Seminyak
484,Sari Bamboo Villas,"['Bicycle storage', 'Babysitting', 'Car rental', 'Airport transfer']",8.7,11.0,Impressive,"Sayan, Ubud",www.traveloka.com/en-en/hotel/indonesia/sari-bamboo-villas-3000010004845,USD,118.08,Ubud
485,Lameli Villas,"['Bicycle rental', 'Car rental', 'Airport transfer']",8.8,35.0,Impressive,"Ubud, Gianyar",www.traveloka.com/en-en/hotel/indonesia/lameli-villas-3000010009813,USD,54.17,Ubud
486,Regali Villas ,"['Surfing', 'Limo or town car service', 'Car rental', 'Massage', 'Spa']",8.2,11.0,Convenient,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/regali-villas--3000010010058,USD,99.2,Canggu
487,Bintang Beach Villas,"['Snorkeling', 'Sailing', 'Fishing', 'Canoeing', 'Diving', 'Pool or Snooker']",8.8,35.0,Impressive,"Amed, Karangasem",www.traveloka.com/en-en/hotel/indonesia/bintang-beach-villas-3000010019751,USD,38.21,Others
488,D'Licks Villa Lembongan,['N/A'],8.9,81.0,Impressive,"Nusa Lembongan, Nusa Island",www.traveloka.com/en-en/hotel/indonesia/dlicks-villa-lembongan-3000010021976,USD,16.55,Lembongan
489,Villa Sekembang Ubud,"['Water sport', 'Cycling', 'Bicycle rental', 'Car rental', 'Express check-out']",8.5,21.0,Impressive,"Ubud, Gianyar",www.traveloka.com/en-en/hotel/indonesia/villa-sekembang-ubud-3000010029543,USD,66.98,Ubud
490,Villa Coco Seminyak,['Kitchenette'],8.0,5.0,Convenient,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/villa-coco-seminyak-3000010035539,USD,168.88,Seminyak
491,The Barari Villas,"['Braille or raised signage', 'Show cooking restaurant', 'Winery', 'Clothes dryer', 'Poolside bar', 'Bar']",8.1,34.0,Convenient,"Menjangan, Buleleng",www.traveloka.com/en-en/hotel/indonesia/the-barari-villas-3000010043348,USD,24.12,Others
492,The Sandat Bungalow,"['Snorkeling', 'Diving', 'Beach sun loungers', 'Beach umbrella', 'Pool sun loungers', 'Bar']",8.8,103.0,Impressive,"Nusa Penida, Nusa Island",www.traveloka.com/en-en/hotel/indonesia/the-sandat-bungalow-3000020004759,USD,19.76,Others
493,Villa Istana Putih by Nakula,"['Car rental', 'Massage', 'Kitchenette', 'Airport transfer']",8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/villa-istana-putih-by-nakula-3000020005068,USD,422.87,Canggu
494,Villa Eight,"['Sun loungers', 'Bicycle rental', 'Beach towel', 'Massage', 'Kitchenette', 'Airport transfer']",8.8,35.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/villa-eight-3000020006718,USD,277.53,Seminyak
495,Thantha Ubud Villa,['N/A'],8.1,158.0,Convenient,"Ubud, Gianyar",www.traveloka.com/en-en/hotel/indonesia/thantha-ubud-villa-3000020008461,USD,42.21,Ubud
496,Villa Tegaltis Ubud,"['Shopping center shuttle', 'Bicycle rental', 'Beach sun loungers', 'Beach umbrella', 'Pool sun loungers', 'Express check-out']",9.0,36.0,Impressive,"Payangan, Ubud",www.traveloka.com/en-en/hotel/indonesia/villa-tegaltis-ubud-3000020008583,USD,35.14,Ubud
497,Puri Karang Besakih,"['Parasol', 'Sun loungers']",8.6,24.0,Impressive,"Besakih, Karangasem",www.traveloka.com/en-en/hotel/indonesia/puri-karang-besakih-3000020012561,USD,44.06,Others
498,Green Bowl Beach Villas,"['Surfing', 'Snorkeling', 'Cycling', 'Pool or Snooker', 'Hot tub', 'Massage']",8.4,11.0,Impressive,"Kutuh, Uluwatu",www.traveloka.com/en-en/hotel/indonesia/green-bowl-beach-villas-3000020012847,USD,46.21,Uluwatu
499,The Villas Umalas,['Kitchenette'],8.4,35.0,Impressive,"Kerobokan, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/the-villas-umalas-3000020012909,USD,114.63,Others
500,Puri Karang Besakih,"['Parasol', 'Sun loungers']",8.6,24.0,Impressive,"Besakih, Karangasem",www.traveloka.com/en-en/hotel/indonesia/puri-karang-besakih-3000020012561,USD,44.06,Others
501,Green Bowl Beach Villas,"['Surfing', 'Snorkeling', 'Cycling', 'Pool or Snooker', 'Hot tub', 'Massage']",8.4,11.0,Impressive,"Kutuh, Uluwatu",www.traveloka.com/en-en/hotel/indonesia/green-bowl-beach-villas-3000020012847,USD,46.21,Uluwatu
502,The Villas Umalas,['Kitchenette'],8.4,35.0,Impressive,"Kerobokan, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/the-villas-umalas-3000020012909,USD,114.63,Others
503,Bataran Garden Cottage,"['Surfing', 'Snorkeling', 'Diving', 'Clothes dryer']",8.5,14.0,Impressive,"Nusa Penida, Nusa Island",www.traveloka.com/en-en/hotel/indonesia/bataran-garden-cottage-3000020013680,USD,59.28,Others
504,The Canda Villa Lembongan,"['Snorkeling', 'Diving', 'Outdoor facilities', 'Massage']",9.2,24.0,Superb,"Nusa Lembongan, Nusa Island",www.traveloka.com/en-en/hotel/indonesia/the-canda-villa-lembongan-3000020016729,USD,23.0,Lembongan
505,D'Sawah Villa Tanah Lot ,"['Bar', 'Bicycle rental', 'Car rental', 'Bar']",7.8,18.0,Convenient,"Tanah Lot, Tabanan",www.traveloka.com/en-en/hotel/indonesia/dsawah-villa-tanah-lot--3000020017149,USD,39.75,Others
506,Villa Raka,['Kitchenette'],9.1,20.0,Superb,"Legian, Kuta",www.traveloka.com/en-en/hotel/indonesia/villa-raka-3000020017554,USD,86.01,Legian
507,Ocean Terrace Suite & Spa Luxury Penida,"['Recreation room', 'Fishing', 'Cycling', 'Diving', 'Express check-out', 'Bar']",9.1,6.0,Superb,"Nusa Penida, Nusa Island",www.traveloka.com/en-en/hotel/indonesia/ocean-terrace-suite--spa-luxury-penida-3000020019375,USD,134.07,Others
508,Ocean View Villa Uluwatu,['N/A'],8.8,35.0,Impressive,"Pecatu, Uluwatu",www.traveloka.com/en-en/hotel/indonesia/ocean-view-villa-uluwatu-3000020021843,USD,91.31,Uluwatu
509,Papa Sun Villas,['N/A'],9.2,65.0,Superb,"Nusa Penida, Nusa Island",www.traveloka.com/en-en/hotel/indonesia/papa-sun-villas-9000000122524,USD,59.84,Others
510,Dukuh Sebatu Villa ,['N/A'],8.7,104.0,Impressive,"Sebatu, Tegallalang",www.traveloka.com/en-en/hotel/indonesia/dukuh-sebatu-villa--9000000167589,USD,32.35,Others
511,Mardika Private Villa,['N/A'],8.8,35.0,Impressive,"Kedewatan, Ubud",www.traveloka.com/en-en/hotel/indonesia/mardika-private-villa-9000000297516,USD,65.43,Ubud
512,Agasta Villa,['N/A'],9.1,26.0,Superb,"Nusa Penida, Nusa Island",www.traveloka.com/en-en/hotel/indonesia/agasta-villa-9000000325180,USD,28.89,Others
513,Villa Pantai Karang ,['N/A'],8.8,35.0,Impressive,"Sanur, Bali",www.traveloka.com/en-en/hotel/indonesia/villa-pantai-karang--9000000458925,USD,204.07,Sanur
514,Villa DeDayuh Seminyak,['N/A'],8.8,35.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/villa-dedayuh-seminyak-9000000495232,USD,227.86,Seminyak
515,Lanussa Hill Villa,['N/A'],9.0,20.0,Impressive,"Nusa Lembongan, Nusa Island",www.traveloka.com/en-en/hotel/indonesia/lanussa-hill-villa-9000000501834,USD,24.21,Lembongan
516,The Christina Estate,['N/A'],8.8,35.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/the-christina-estate-9000000552305,USD,1099.78,Seminyak
517,Umma Bali Menjangan,['N/A'],9.1,9.0,Superb,"Menjangan, Buleleng",www.traveloka.com/en-en/hotel/indonesia/umma-bali-menjangan-9000000632332,USD,42.7,Others
518,OLA at The View Villa at Uluwatu,['N/A'],8.0,7.0,Convenient,"Pecatu, Uluwatu",www.traveloka.com/en-en/hotel/indonesia/ola-at-the-view-villa-at-uluwatu-9000000640879,USD,75.85,Uluwatu
519,Kusuma Villa Seminyak,['N/A'],8.7,35.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/kusuma-villa-seminyak-9000000736115,USD,115.49,Seminyak
520,Aqilah Villa Bali By U Stay,['Kitchenette'],8.7,142.0,Impressive,"Legian, Kuta",www.traveloka.com/en-en/hotel/indonesia/aqilah-villa-bali-by-u-stay-9000001202111,USD,139.98,Legian
521,Puri Gading Villa Jimbaran by The Lavana (5 Bedroom Villa),['N/A'],8.8,35.0,Impressive,"Jimbaran, Kuta Selatan",www.traveloka.com/en-en/hotel/indonesia/puri-gading-villa-jimbaran-by-the-lavana-5-bedroom-villa-9000001204126,USD,140.8,Jimbaran
522,Stanagiri Villas Ubud,"['Outdoor facilities', 'Beach towel', 'Massage', 'Kitchenette', 'Airport transfer', 'Pool sun loungers']",8.8,14.0,Impressive,"Sebatu, Tegallalang",www.traveloka.com/en-en/hotel/indonesia/stanagiri-villas-ubud-9000001204830,USD,74.8,Others
523,The Asraya Villa Sanur Managed by LEAD Luxury,['Kitchenette'],8.8,35.0,Impressive,"Sanur, Bali",www.traveloka.com/en-en/hotel/indonesia/the-asraya-villa-sanur-managed-by-lead-luxury-9000001207107,USD,355.9,Sanur
524,Bali Cliff Glamping,"['Romantic proposal packages', 'Beach towel', 'Beach umbrella', 'Picnic area', 'Spa', 'Bar']",8.8,35.0,Impressive,"Amlapura, Karangasem",www.traveloka.com/en-en/hotel/indonesia/bali-cliff-glamping-9000001261711,USD,73.47,Others
525,Domisili Villas Canggu Bali by Fays Hospitality,"['Massage', 'Kitchenette', 'Fitness center', 'Spa']",9.5,6.0,Superb,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/domisili-villas-canggu-bali-by-fays-hospitality-9000001285827,USD,161.08,Canggu
526,Villa Legko,"['Kitchenette', 'Picnic area']",8.8,35.0,Impressive,"Pecatu, Uluwatu",www.traveloka.com/en-en/hotel/indonesia/villa-legko-9000001297441,USD,1026.27,Uluwatu
527,Sealuna Villas,['N/A'],8.8,35.0,Impressive,"Tanah Lot, Tabanan",www.traveloka.com/en-en/hotel/indonesia/sealuna-villas-9000001312325,USD,120.57,Others
528,Villa Umadahayu,['N/A'],8.8,35.0,Impressive,"Sanur, Bali",www.traveloka.com/en-en/hotel/indonesia/villa-umadahayu-9000002242287,USD,436.87,Sanur
529,Omekali Canggu by Nakula,['Kitchenette'],8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/omekali-canggu-by-nakula-9000002374602,USD,569.82,Canggu
530,Alex Villas Complex N2,['Kitchenette'],8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/alex-villas-complex-n2-9000002376408,USD,129.8,Canggu
531,Angseri Villas,['N/A'],8.8,35.0,Impressive,"Baturiti, Tabanan",www.traveloka.com/en-en/hotel/indonesia/angseri-villas-9000002448636,USD,66.53,Others
532,Munno Villa,"['Beach shuttle', 'Sun loungers', 'Kitchenette', 'Airport transfer', 'Pool sun loungers']",8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/munno-villa-9000002456236,USD,343.96,Canggu
533,Asri Sari Villa Ubud,"['Fishing', 'Diving', 'Hot tub', 'Massage', 'Express check-out', 'Spa']",8.1,15.0,Convenient,"Ubud, Gianyar",www.traveloka.com/en-en/hotel/indonesia/asri-sari-villa-ubud-9000002763533,USD,25.75,Ubud
534,Nakuh Studio Villa,['N/A'],8.8,35.0,Impressive,"Ungasan, Uluwatu",www.traveloka.com/en-en/hotel/indonesia/nakuh-studio-villa-9000003233169,USD,97.88,Uluwatu
535,Octo Villa 8  by Hombali,"['Clothes dryer', 'Sun loungers', 'Kitchenette', 'Pool sun loungers']",8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/octo-villa-8--by-hombali-9000003253578,USD,30.58,Canggu
536,Villa Singgahan Jimbaran,"['Hot tub', 'Car rental', 'Kitchenette', 'Rooftop terrace']",8.8,35.0,Impressive,"Nusa Dua, Kuta Selatan",www.traveloka.com/en-en/hotel/indonesia/villa-singgahan-jimbaran-9000003269024,USD,77.73,Nusa Dua
537,Sunny Home Villa,['Pool sun loungers'],8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/sunny-home-villa-9000003269277,USD,130.89,Canggu
538,Sunny Village Batu Bolong,['N/A'],8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/sunny-village-batu-bolong-9000003269304,USD,194.55,Canggu
539,Wana Karsa The Villas Ubud,['N/A'],8.8,35.0,Impressive,"Monkey Forest, Ubud",www.traveloka.com/en-en/hotel/indonesia/wana-karsa-the-villas-ubud-9000003280799,USD,93.52,Ubud
540,Omekali Canggu by Nakula,['Kitchenette'],8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/omekali-canggu-by-nakula-9000002374602,USD,569.82,Canggu
541,Famvida Villa Ubud,"['Bicycle storage', 'Clothes dryer', 'Car rental', 'Massage', 'Express check-out']",8.7,8.0,Impressive,"Ubud, Gianyar",www.traveloka.com/en-en/hotel/indonesia/famvida-villa-ubud-9000002456161,USD,30.41,Ubud
542,Ambary Ubud,"['Kitchenette', 'Express check-out']",8.8,35.0,Impressive,"Ubud, Gianyar",www.traveloka.com/en-en/hotel/indonesia/ambary-ubud-9000002456333,USD,54.61,Ubud
543,Sandz House,['N/A'],8.8,35.0,Impressive,"Mendoyo, Jembrana",www.traveloka.com/en-en/hotel/indonesia/sandz-house-9000002762230,USD,24.9,Others
544,Luna Ola Villa Berawa,"['Babysitting', 'Business facilities']",8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/luna-ola-villa-berawa-9000002762979,USD,194.23,Canggu
545,Villa Lumi Bali,"['Beach umbrella', 'Pool sun loungers']",8.8,35.0,Impressive,"Pecatu, Uluwatu",www.traveloka.com/en-en/hotel/indonesia/villa-lumi-bali-9000003269326,USD,159.23,Uluwatu
546,Sari Dana Villas,['N/A'],8.8,35.0,Impressive,"West Denpasar, Denpasar",www.traveloka.com/en-en/hotel/indonesia/sari-dana-villas-9000003280598,USD,106.93,Denpasar
547,Wana Karsa The Villas Ubud,['N/A'],8.8,35.0,Impressive,"Monkey Forest, Ubud",www.traveloka.com/en-en/hotel/indonesia/wana-karsa-the-villas-ubud-9000003280799,USD,93.52,Ubud
548,Kanchana Cottages,['N/A'],8.8,35.0,Impressive,"Pecatu, Uluwatu",www.traveloka.com/en-en/hotel/indonesia/kanchana-cottages-9000003282036,USD,57.92,Uluwatu
549,Villa Emilia Seminyak by Nagisa Bali,['Kitchenette'],8.8,35.0,Impressive,"Kerobokan, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/villa-emilia-seminyak-by-nagisa-bali-9000003299058,USD,86.52,Others
550,La Boutique Lux's Villas Seminyak,"['Kitchenette', 'Bar']",8.8,35.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/la-boutique-luxs-villas-seminyak-9000003299874,USD,234.75,Seminyak
551,The Secret Jungle Villas Seminyak,['Kitchenette'],8.8,35.0,Impressive,"Seminyak, Kuta",www.traveloka.com/en-en/hotel/indonesia/the-secret-jungle-villas-seminyak-9000003304552,USD,133.25,Seminyak
552,Alam Mountain,['N/A'],8.8,35.0,Impressive,"Baturiti, Tabanan",www.traveloka.com/en-en/hotel/indonesia/alam-mountain-9000003310207,USD,299.9,Others
553,Casa De Gracia Sanur Beach by Nagisa Bali,['Kitchenette'],8.8,35.0,Impressive,"Sanur, Bali",www.traveloka.com/en-en/hotel/indonesia/casa-de-gracia-sanur-beach-by-nagisa-bali-9000003312825,USD,238.42,Sanur
554,Alex Villas Complex N4,"['Hot tub', 'Sun loungers', 'Kitchenette', 'Rooftop terrace']",9.2,5.0,Superb,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/alex-villas-complex-n4-9000003314501,USD,84.72,Canggu
555,Sunset Shade Villa,['Massage'],8.8,35.0,Impressive,"Sukawati, Gianyar",www.traveloka.com/en-en/hotel/indonesia/sunset-shade-villa-9000003315639,USD,40.85,Others
556,Putu Soemantri Four Persons Villas,"['Kitchenette', 'Airport transfer']",8.8,35.0,Impressive,"Kerobokan, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/putu-soemantri-four-persons-villas-9000003315754,USD,74.6,Others
557,Villa Sukra,['Kitchenette'],8.8,35.0,Impressive,"Sayan, Ubud",www.traveloka.com/en-en/hotel/indonesia/villa-sukra-9000003340755,USD,41.15,Ubud
558,Samuh Camp Kintamani,['N/A'],8.8,35.0,Impressive,"Kintamani, Bangli",www.traveloka.com/en-en/hotel/indonesia/samuh-camp-kintamani-9000003343031,USD,35.79,Others
559,The Menuai Bali Villas,"['Massage', 'Kitchenette']",8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/the-menuai-bali-villas-9000003353793,USD,172.26,Canggu
560,Alex Villas Complex N5,['N/A'],8.8,35.0,Impressive,"Canggu, Kuta Utara",www.traveloka.com/en-en/hotel/indonesia/alex-villas-complex-n5-9000005505833,USD,104.39,Canggu
561,Double U Camp and Villa,['Kitchenette'],8.8,35.0,Impressive,"Kintamani, Bangli",www.traveloka.com/en-en/hotel/indonesia/double-u-camp-and-villa-9000005508115,USD,41.35,Others
